,title,byline,dates,datetime
5906,Fat cats scramble for Hong Kong property as new law exposes their wealth: Home prices can only go up as it will be the only vehicle for hiding wealth,,26 Apr 2017,2017-04-26
5922,"Hong Kong would surpass New York as top destination for mainland real estate money, Colliers says",,26 Apr 2017,2017-04-26
5923,New dates and bigger prizemoney won't attract more internationals to Hong Kong's spring features: No guarantee new dates and bigger prize money will bring more internationals to sprint features,,26 Apr 2017,2017-04-26
5947,"China making convertibility of its currency a priority, but warns US on trade barriers",,26 Apr 2017,2017-04-26
5946,"Dolce and Gabbana on Asia as the future, and Beijing's 'most beautiful men': After their groundbreaking Alta Moda show in Hong Kong, Italian fashion duo Dolce and Gabbana paraded exclusive collections for their cashed-up clients in Beijing, and say they can't get enough of Asia, writes Jing Zhang",,26 Apr 2017,2017-04-26
5945,"Chinese developers face more challenging environment, says Moody's",,26 Apr 2017,2017-04-26
5940,Blame Washington not Beijing for problems opening a bank account,,26 Apr 2017,2017-04-26
5904,"Weather not a factor for Werther, says trainer John Moore ahead of QEII defence: Reigning Hong Kong Horse of the Year is in better shape than when he won QE II last year",,26 Apr 2017,2017-04-26
5905,China's Xiaomi branches out beyond smartphones to crack Indian market: Technology firm plans to make and sell products other than smartphones,,26 Apr 2017,2017-04-26
5907,"Greenland quarterly profit jumps 19 per cent to 2.7b yuan, as non property contributes half of sales: Developer's finance and consumer ventures help boost revenue by 20 per cent in the first quarter",,26 Apr 2017,2017-04-26
5908,"Bank stocks lead Hong Kong, China rally as Macron looks set for French presidency: Political concerns ease as France seen less likely to follow Brexit-like path and leave the euro zone",,26 Apr 2017,2017-04-26
5909,"Unloved dim sum bond market offers 'top' value as yuan seen stabilising, analysts say: Improved sentiment on the Chinese currency's fortunes for the rest of the year may lower costs for issuers, trigger demand from overseas investors",,26 Apr 2017,2017-04-26
5910,"Alibaba aims to get more US products on Taobao, Tmall via June trade fair in DetroitAli: Company to use June trade fair in Detroit to get more American firms on Taobao, Tmall",,26 Apr 2017,2017-04-26
5941,"MTR Corp will study residential development in other railway stations to increase flat supply, says property director: Railway operator MTR Corp's property business may have its ups and downs but the company still welcomes new entrants to the market, according to property director David Tang",,26 Apr 2017,2017-04-26
5912,"I wasn't enjoying the role at Cricket Hong Kong, says former director of cricket Charlie Burke: Australian admits he is surprised Cutler is no longer Cricket Hong Kong chief executive",,26 Apr 2017,2017-04-26
5911,Fullshare suspended after plunging on share manipulation allegation: Company suspends trading after research report of 'one of the largest manipulation schemes of the world' triggers rapid fall in its share price,,26 Apr 2017,2017-04-26
5920,Lobbyists place hopes on Hong Kong chief executive-elect Carrie Lam to create children's commission: Lobbyists hope that chief executive-elect Carrie Lam will create a truly independent children's commission years after a UN panel urged action,,26 Apr 2017,2017-04-26
5919,sorry taleS of child abuse,,26 Apr 2017,2017-04-26
5918,"By accident or design, Kim Jong-un is playing with fire",,26 Apr 2017,2017-04-26
5921,"Washington and Pyongyang flex military muscle: North Korea, however, holds off on a much-feared sixth nuclear test",,26 Apr 2017,2017-04-26
5916,Oops! Chinese defence ministry's PLA poster a big Photoshop fail: Error-riddled propaganda poster comes under fire from eagle-eyed online commenters,,26 Apr 2017,2017-04-26
5915,"trade-off in tapping coal for gas: Lives may be saved but the price would likely be more greenhouse gas emissions, study finds",,26 Apr 2017,2017-04-26
5914,"How China has become America's equal, as showcased at a Harvard forum: In two decades, many Chinese firms have gone from minnows to majors, offering their US counterparts some lessons for the road ahead",,26 Apr 2017,2017-04-26
5913,provocative banner mars eastern match: Visiting fans unfurl inflammatory flag as China's Guangzhou Evergrande crush HK side in AFC Champions League clash at Mong Kok Stadium,,26 Apr 2017,2017-04-26
5917,MTR on right track as it bids to overhaul outdated by-laws,,26 Apr 2017,2017-04-26
5972,Government must boost investment in mental health care,,27 Apr 2017,2017-04-27
5975,"Kids in bigger, poorer families 'more likely to be hurt'",,27 Apr 2017,2017-04-27
5974,"Lam spent HK$2m in wages for election campaign team: PR chief averaged HK$100,000 a month, while it cost HK$300,000 to maintain her Facebook page",,27 Apr 2017,2017-04-27
5959,Beijing faces hurdles getting international investors on board with 'bond connect' scheme: Price distortion and insufficient infrastructure among key snags hindering US$7 trillion debt sector ahead of connect scheme to woo foreign investors,,27 Apr 2017,2017-04-27
5960,Good show,,27 Apr 2017,2017-04-27
5961,Better late than never? Samsung enters Hong Kong's mobile payments market,,27 Apr 2017,2017-04-27
5973,"Hong Kong development chief's official car smashed, iPad and documents stolen: Concerns over potential loss of 'top secret' land planning information that could be exploited for profit",,27 Apr 2017,2017-04-27
5976,A leader's fall 2005,,27 Apr 2017,2017-04-27
5968,"Hong Kong food waste: how it's being reduced by restaurants, charities and a leftover-food portal dddd: An online platform is reselling unused fresh food, while restaurants in Hong Kong and Macau are ordering less produce, recycling waste or composting it to reduce the amount sent to landfills, writes Bernice Chan",,27 Apr 2017,2017-04-27
5970,Champagne bottle broken on carrier's bow in Chinese first: But some guests attending the launch ceremony wonder why local liquor wasn't used instead,,27 Apr 2017,2017-04-27
5969,"A regulatory storm is hitting China's banks as Xi presses on risk control: Fears about threats from shadow banking have sent regulators into top gear, raising the prospect of a sell-off in the bond and stock markets",,27 Apr 2017,2017-04-27
5977,"Ngong Ping 360 cable car on track for June reopening amid race to beat Hong Kong's typhoon season: Rope replacement work for Ngong Ping 360 will be finished before typhoons set in, manager says",,27 Apr 2017,2017-04-27
5967,"Why Pang Ho-cheung, Love Off the Cuff filmmaker, is Hong Kong cinema's true renaissance man: Versatile director Pang Ho-cheung is preparing to make his first English-language film while juggling a handful of others projects - after which, retirement may be on the cards, he tells Edmund Lee",,27 Apr 2017,2017-04-27
5966,"Top five films to watch in Hong Kong this week (April 27-May 3), from The Salesman to Out 1",,27 Apr 2017,2017-04-27
5965,Film review: The Salesman - an Iranian marriage falters in Asghar Farhadi's Oscar winner,,27 Apr 2017,2017-04-27
5964,"New flat in Marin Point, Sha Tau Kok, priced above HK$9 million: Only local residents can buy units at Marin Point project at Sha Tau Kok in the New Territories",,27 Apr 2017,2017-04-27
5963,HK's Oddup gets funding from India's Times Group: HK-based firm which provides data and research on start-ups planning expansion,,27 Apr 2017,2017-04-27
5962,China's sputtering mortgage loans force banks into new businesses: Offering credit to small business owners and using property as collateral among new paths of growth mainland lenders are forced to pursue,,27 Apr 2017,2017-04-27
5971,Eastern coach 'slammed in the face' during controversial AFC Champions League clash with Guangzhou Evergrande: Fall-out continues from controversial clash with China's Guangzhou Evergrande after banner and tunnel scuffle see tempers flair on and off pitch,,27 Apr 2017,2017-04-27
5978,"Hong Kong's regulation of charities full of holes, city's official auditor says: Some allowed to maintain tax-exempt status even after non-charitable work, Audit Commission says",,27 Apr 2017,2017-04-27
5983,China launches first home-built aircraft carrier in latest display of growing naval power: Ship is an advancement over Liaoning but expert cautions technological gap with US remains wide,,27 Apr 2017,2017-04-27
5980,Big business gave significant donations to Hong Kong chief executive-elect Carrie Lam: Records reveal level of commitment from big end of town to next leader's poll campaign,,27 Apr 2017,2017-04-27
5948,"Hong Kong's minorities poorly served on community projects, audit report reveals: The disabled, people with special needs, ethnic minorities and mainland migrants largely bypassed despite councils receiving HK$361m",,27 Apr 2017,2017-04-27
5949,'King of Kowloon' Tsang Tsou-choi's decades-old street art painted over in Kwun Tong: Government says contractor mistakenly painted over a key work by 'King of Kowloon' during an exercise to renovate playground in Kwun Tong,,27 Apr 2017,2017-04-27
5950,Chinese social media agog over French presidential favourite Emmanuel Macron's marriage to older woman,,27 Apr 2017,2017-04-27
5951,Ex-president Hu Jintao's son formally named mayor of city in eastern China,,27 Apr 2017,2017-04-27
5952,the heavy-handed cross toppler: Presidential ally Xia Baolong has been tipped for a top party job but who is the rising star?,,27 Apr 2017,2017-04-27
5953,"Dylan Mo stays calm and reaps the rewards, while rivals lose their heads at Happy Valley: The apprentice pulls the right rein while others panic, getting the most out of Golden Sleep to prevail in a blanket finish at Happy Valley last night",,27 Apr 2017,2017-04-27
5954,How hi-tech goggles are giving Japanese trainers an edge in preparing racehorses: Master trainer Hori embraces technology for Neorealism's tilt at Sha Tin this weekend,,27 Apr 2017,2017-04-27
5955,"Fullshare ripple effect as two affiliates see shares hit despite rebuttal of allegations: Zall Group, China High Speed Transmission stocks hit by Glaucus effect",,27 Apr 2017,2017-04-27
5979,Welfare department gets a grilling for grant delays,,27 Apr 2017,2017-04-27
5956,Hong Kong bourse joins regulators to fight to host world's biggest IPO,,27 Apr 2017,2017-04-27
5989,"Hey CY, tear down that fence",,27 Apr 2017,2017-04-27
5988,China's aircraft carrier will enhance global security,,27 Apr 2017,2017-04-27
5987,"Can China's president realise his 'perfect' city dream?: China has tried before to create cities overnight, but some have simply turned into ghost towns",,27 Apr 2017,2017-04-27
5986,"Xi Jinping's close ally to take over security organ ahead of China's power reshuffle, sources say: Xia Baolong succeeded by province's low-key governor and may have chance at top law job",,27 Apr 2017,2017-04-27
