,title,byline,dates,datetime
932,Chinese scientists help give 'Watson' shot at quiz stardom Scientists give 'Watson' shot at quiz stardom,Bien Perez in New York.,15-Jan-11,2011/1/15
936,We have to do our bit in the war on fakes,Anonymous.,15-Jan-11,2011/1/15
937,Events,Anonymous.,15-Jan-11,2011/1/15
938,False starts,Anonymous.,15-Jan-11,2011/1/15
930,"Honesty is recipe for success Construction firm discusses ways to strengthen partnerships with NGOs at inaugural forum, writes Nora Tong",Anonymous.,15-Jan-11,2011/1/15
934,Business,Anonymous.,15-Jan-11,2011/1/15
929,Growth may override environment,Shi Jiangtao in Beijing.,15-Jan-11,2011/1/15
923,Education,Anonymous.,15-Jan-11,2011/1/15
927,Collective wage bargaining plan to start next month Guangdong scheme gives workers power to negotiate pay,"Tsang, Denise.",15-Jan-11,2011/1/15
966,US blacklists HK shipping firms linked to Iran US blacklists HK companies in shipping network linked to Iran Firms accused of aiding Tehran nuclear programme in defiance of UN sanctions,"Liu, Irene Jay; with additional reporting by Keith Wallis; Kwok, Vivian; Li, Vivian.",15-Jan-11,2011/1/15
935,Sale preview,Anonymous.,15-Jan-11,2011/1/15
964,Restrictions on commercial use of public space at malls Developers can use 10pc of area but have to pay a waiver fee,"Moy, Patsy; Yau, Elaine.",15-Jan-11,2011/1/15
965,Telecoms,Anonymous.,15-Jan-11,2011/1/15
953,China telecoms firms may hold security risks for US,Kristin Jones in New York.,15-Jan-11,2011/1/15
956,Heritage,Anonymous.,15-Jan-11,2011/1/15
957,HK & Delta,Anonymous.,15-Jan-11,2011/1/15
958,Kissel e-mails 'showed her presence of mind' Kissel's e-mails 'showed her presence of mind',"Man, Joyce.",15-Jan-11,2011/1/15
955,Food,Anonymous.,15-Jan-11,2011/1/15
960,NEWS SECTION A; scmp.com today; CITY.LIFE.SPORT SECTION C; BUSINESS SECTION B,Anonymous.,15-Jan-11,2011/1/15
961,Beijing: Campus rations food as prices rise,Anonymous.,15-Jan-11,2011/1/15
962,Headcount ofshareholders upfor Legco debate,"Yiu, Enoch.",15-Jan-11,2011/1/15
963,Out of the game,Anonymous.,15-Jan-11,2011/1/15
959,Mainland reserve requirements at record,"Yu, Sophie.",15-Jan-11,2011/1/15
987,"Expect intensified action, Cathay told Pay fight may drag on if crew's work-to-rule fails","Parry, Simon.",16-Jan-11,2011/1/16
995,Sport,Anonymous.,16-Jan-11,2011/1/16
988,Freedom's just another word that's overused {hellip} and don't you forget it,"van der Kamp, Jake.",16-Jan-11,2011/1/16
989,Far-flung villagers return to keep tradition of Taoist blessing alive Far-flung villagers gather for Taoist rites,"Lo, Wei.",16-Jan-11,2011/1/16
991,International: [1],Anonymous.,16-Jan-11,2011/1/16
992,In Brief,Anonymous.,16-Jan-11,2011/1/16
993,NEWS SECTION; scmp.com today; SUNDAY SPORT; THE REVIEW,Anonymous.,16-Jan-11,2011/1/16
994,International,Anonymous.,16-Jan-11,2011/1/16
996,Long-suffering rugby fans hail new TV channel,"Carney, John.",16-Jan-11,2011/1/16
1002,No law to curb HK firms that defy sanctionsLegislation still lacking to enforce bans on Iran,"Liu, Irene Jay; Pui-king, Chan.",16-Jan-11,2011/1/16
998,Sham Shui Po stalls face uncertain fate,Anonymous.,16-Jan-11,2011/1/16
999,"Stalls back in business, but out of pocket Dai pai dong return to Central, but only after much red tape and hefty renovation bills","DeWolf, Christopher.",16-Jan-11,2011/1/16
1000,HKFC a home from home for thousands since 1886,"Lam, Lana.",16-Jan-11,2011/1/16
1001,Pause for thought amid Tiger Mother hyperbole,Anonymous.,16-Jan-11,2011/1/16
1003,More members quit Democratic Party,"Fung, Fanny W Y.",16-Jan-11,2011/1/16
974,Shelter from the storm Norman Aisbett explores a gripping chronicle of the saga of Vietnamese boatpeople,Anonymous.,16-Jan-11,2011/1/16
973,Eye-watering,Anonymous.,16-Jan-11,2011/1/16
986,Who are you now?,Anonymous.,16-Jan-11,2011/1/16
997,New abode changes 'don't gofar enough',"Fung, Fanny W Y.",16-Jan-11,2011/1/16
985,Upset by the service? Have another drink...,Anonymous.,16-Jan-11,2011/1/16
982,Rituals a study in village diversity,Anonymous.,16-Jan-11,2011/1/16
976,Raging right in cross-hairs over Arizona killings,Anonymous.,16-Jan-11,2011/1/16
984,Cage homes,Anonymous.,16-Jan-11,2011/1/16
983,Beijing's new car quota draws fire,"Zuo, Mandy.",16-Jan-11,2011/1/16
981,Scrapping of wheelchair race draws criticism,"Carney, John.",16-Jan-11,2011/1/16
980,Sanctuary for our ex-leaders opens its doors,"Wan, Adrian.",16-Jan-11,2011/1/16
990,HK's little brother Shenzhen grows up Shenzhen not playing second fiddle Border city's five-year plan for self-reliance,"Tam, Fiona; Fung, Fanny W Y.",16-Jan-11,2011/1/16
975,Powerful tales give voice to a time of shared suffering,Anonymous.,16-Jan-11,2011/1/16
979,Any company operating ferryto Sai Kung bound to lose money,Anonymous.,16-Jan-11,2011/1/16
977,HK parents stifling their children's creativity and curiosity,Anonymous.,16-Jan-11,2011/1/16
978,"From dummy to high-flier, executive believes he has a lesson to share",Changing Faces.,16-Jan-11,2011/1/16
1081,Top student to delve into turtle deaths in Australia,"Yau, Elaine.",17-Jan-11,2011/1/17
1080,7 in 10 mothers use infant formula,"Zhou, Mandy.",17-Jan-11,2011/1/17
1079,"Club gives 125,000 reasons to smile HKFC donation to annual charity marks club's 125th aniversary","Lam, Lana.",17-Jan-11,2011/1/17
1078,Democrats won't contest district council seats of ex-party members,"So, Peter.",17-Jan-11,2011/1/17
1077,Developers defend gross area flat figures REDA says buyers need more than net size in order to compare facilities on offer,"Chan, Quinton; Ng, Joyce.",17-Jan-11,2011/1/17
1076,Health voucher rethink after abuse by doctors,"Lee, Ella.",17-Jan-11,2011/1/17
1033,"Steve Yang Vice-president, head of R&D Asia, Emerging Markets AstraZeneca",Anonymous.,17-Jan-11,2011/1/17
1075,In Brief,Anonymous.,17-Jan-11,2011/1/17
1074,Mainland price pinch on power producers Analysts see tough year for energy firms,"Ng, Eric.",17-Jan-11,2011/1/17
1073,"US putting dollar status at risk, economist says","Chen, Lulu.",17-Jan-11,2011/1/17
1072,NEWS SECTION A; scmp.com today; CITY.LIFE.SPORT SECTION C; BUSINESS SECTION B,Anonymous.,17-Jan-11,2011/1/17
1071,"Beijing vows to beat looming problems to be a top-class city Congress seeks solutions on people, traffic and the environment",Shi Jiangtao in Beijing.,17-Jan-11,2011/1/17
1070,Stephen Fung IT manager InterContinental Hong Kong,Anonymous.,17-Jan-11,2011/1/17
1069,Married life looks good on Barbie Hsu,Anonymous.,17-Jan-11,2011/1/17
1068,Shu Khoo Executive vice-president and human resources director AIA,Anonymous.,17-Jan-11,2011/1/17
1046,"New challenge will not halt pioneering work, says scientist","Wan, Adrian.",17-Jan-11,2011/1/17
1082,Needed now: a clear population policy,Anonymous.,17-Jan-11,2011/1/17
1067,Shenzhen to shift from speed to quality in new five-year plan,Fiona Tam in Shenzhen.,17-Jan-11,2011/1/17
1049,Philippe Langlois Assistant director of food and beverage InterContinental Hong Kong,Anonymous.,17-Jan-11,2011/1/17
1066,Pledge but few clues on Shanghai property tax,Will Clem in Shanghai.,17-Jan-11,2011/1/17
1063,Tiny camera forgives shaky hands,"Wan, Adrian.",17-Jan-11,2011/1/17
1062,"Games flop shows failure of 'coalition', critics say",Tanna Chong.,17-Jan-11,2011/1/17
1061,Table of contents,Anonymous.,17-Jan-11,2011/1/17
1060,Jing Hap Lee Chief executive Sino Oil and Gas,Anonymous.,17-Jan-11,2011/1/17
1059,Jackel Fan Assistant director of finance InterContinental Hong Kong,Anonymous.,17-Jan-11,2011/1/17
1058,In Brief,Anonymous.,17-Jan-11,2011/1/17
1057,Gong Jie Vice-president Sino Oil and Gas,Anonymous.,17-Jan-11,2011/1/17
1045,Property,Anonymous.,17-Jan-11,2011/1/17
1056,Migrant influx won't hit job market,Tanna Chong.,17-Jan-11,2011/1/17
1053,Candy Lien Regional head of accounting and regulatory finance Newedge,Anonymous.,17-Jan-11,2011/1/17
1052,Ben Tan Associate director of communications SPE Networks,Anonymous.,17-Jan-11,2011/1/17
1051,Mainland set for urban rail building frenzy Warning of possible blowout in trillion-yuan budget due to relocation compensation claims,Toh Han Shih in Beijing.,17-Jan-11,2011/1/17
1050,"Fashionistas enter world of elegance Prestigious exhibition will delight visitors with the latest sartorial trends and innovations from around the globe, writes Victoria Ip",Anonymous.,17-Jan-11,2011/1/17
1044,"Quality, services keys to brand success, firms told","Yu, Sophie.",17-Jan-11,2011/1/17
1048,Sino-US summit will fail to undo years of mistrust China Briefing,"Wang, Xiangwei.",17-Jan-11,2011/1/17
1047,"Shenzhen to give Qianhai more autonomy, HK style",Anonymous.,17-Jan-11,2011/1/17
1054,"Catarina Lio Managing director, Macau RedWorks",Anonymous.,17-Jan-11,2011/1/17
1004,Accidents,Anonymous.,17-Jan-11,2011/1/17
1017,Quality intakemakes all thedifference Increased applications show education is good bet whatever the state of the financial system,Anonymous.,17-Jan-11,2011/1/17
1021,Lawyers to fight for forgotten 'hooligan' Wife pleads for justice for husband jailed on out-of-date charges on mainland,"Li, Raymond.",17-Jan-11,2011/1/17
1040,Poor performers,Anonymous.,17-Jan-11,2011/1/17
1039,"Developers bid toreverse rules onfloor area of flats 10pc cap will cut features, firms say","Chan, Quinton; Ng, Joyce.",17-Jan-11,2011/1/17
1038,Harsh lesson to learn - without taking a class,"Lo, Wei.",17-Jan-11,2011/1/17
1037,HK & Delta,Anonymous.,17-Jan-11,2011/1/17
1036,International,Anonymous.,17-Jan-11,2011/1/17
1005,"2.2 earths needed for HK lifestyle, WWF says",Staff Reporter.,17-Jan-11,2011/1/17
1035,Labour,Anonymous.,17-Jan-11,2011/1/17
1041,Ian Cocking Partner Clyde & Co,Anonymous.,17-Jan-11,2011/1/17
1055,ENN to spend 1.5b yuan on new energy sources,"Tsang, Denise.",17-Jan-11,2011/1/17
1027,Chinese Estates pays 280m for London building,"Liu, Yvonne.",17-Jan-11,2011/1/17
1028,Retailing,Anonymous.,17-Jan-11,2011/1/17
1029,Pressure takes toll on fund chiefs,Daniel Ren in Shanghai.,17-Jan-11,2011/1/17
1030,Pomp and pageantry for Hu in US Pomp and pageantry for Hu on visit to America,Ed Zhang in Beijing; Kristin Jones in New Yorkand Reuters.,17-Jan-11,2011/1/17
1031,Business centres face challenges,Anonymous.,17-Jan-11,2011/1/17
1032,Events,Anonymous.,17-Jan-11,2011/1/17
1025,Barristers set to get first ethnic Indian as association chairman,"Ng, Maggie.",17-Jan-11,2011/1/17
1026,Transport,Anonymous.,17-Jan-11,2011/1/17
1014,"Sun, sea but no sex, please, on Boracay",philippines Raissa Robles in Manila.,17-Jan-11,2011/1/17
1042,Yang Luwu Vice-president Sino Oil and Gas,Anonymous.,17-Jan-11,2011/1/17
1043,Nervous banks squeeze yoga centres' funds Nervous banks squeeze yoga centres' credit card payments,"Nip, Amy.",17-Jan-11,2011/1/17
1020,It is time for the government to bring in general services tax,Anonymous.,17-Jan-11,2011/1/17
1019,Beijing: Dry period in capital nears record,Anonymous.,17-Jan-11,2011/1/17
1018,Korean headhunter to focus on marketing,Anonymous.,17-Jan-11,2011/1/17
1016,Reputation and diversity major factors in decision,Anonymous.,17-Jan-11,2011/1/17
1015,Sharpening business intellect and global outlook key aims,Anonymous.,17-Jan-11,2011/1/17
1013,Don't rush selection of new arts hub chief,Anonymous.,17-Jan-11,2011/1/17
1023,Cold front,Anonymous.,17-Jan-11,2011/1/17
1034,Vincent Chan Financial information systems analyst Newedge,Anonymous.,17-Jan-11,2011/1/17
1012,Kitty Lam Conferences and meetings manager InterContinental Hong Kong,Anonymous.,17-Jan-11,2011/1/17
1010,Policy on gifted students is ripe for change,Anonymous.,17-Jan-11,2011/1/17
1009,Light and bright lanterns bring colourful New Year cheer to mall,Anonymous.,17-Jan-11,2011/1/17
1008,"New Lord Mayor bears up well to big-city role After a life in construction, Michael Bear promotes London",Enoch Yiu in London.,17-Jan-11,2011/1/17
1007,"Today's miracle, tomorrow's crisis",Anonymous.,17-Jan-11,2011/1/17
1006,A 'safe' investor with a long-term outlook and love of history,Anonymous.,17-Jan-11,2011/1/17
1022,Business,Anonymous.,17-Jan-11,2011/1/17
1024,Tobacco duty increase urged in battle against smoking Lobby group wants cigarette tax in line with WHO guideline,"Lee, Ada.",17-Jan-11,2011/1/17
1011,Banking,Anonymous.,17-Jan-11,2011/1/17
1065,Listings,Anonymous.,17-Jan-11,2011/1/17
1064,"Watsons plans to open 1,000 mainland stores",Celine Sun in Beijing.,17-Jan-11,2011/1/17
1135,Bokhary case ended with the right result,Anonymous.,18-Jan-11,2011/1/18
1120,National,Anonymous.,18-Jan-11,2011/1/18
1121,First firefighting helicopter on way,"Yan, Alice.",18-Jan-11,2011/1/18
1122,Competition,Anonymous.,18-Jan-11,2011/1/18
1123,More controls expected as home prices rise further,"Sito, Peggy.",18-Jan-11,2011/1/18
1125,Magistrate wantsbigger fines forlift safety breaches,"Ng, Maggie; Wong, Martin.",18-Jan-11,2011/1/18
1126,Local private equity firms rise up M&A ranks,"Chen, Lulu.",18-Jan-11,2011/1/18
1127,Japanese cruise into retirement at a sedate rate of knots White Collar,"Yiu, Enoch.",18-Jan-11,2011/1/18
1130,Down to work.,Anonymous.,18-Jan-11,2011/1/18
1117,Short hop away.,Anonymous.,18-Jan-11,2011/1/18
1131,Doctor stole from shots scheme,Anonymous.,18-Jan-11,2011/1/18
1132,Fire department's failings exposed,"Tsang, Phyllis.",18-Jan-11,2011/1/18
1133,Researchers aim to toughen astronauts' minds and bodies,"Chen, Stephen.",18-Jan-11,2011/1/18
1134,Construction waste is being dumped on agricultural land,Anonymous.,18-Jan-11,2011/1/18
1140,Pan-democrats feel slighted by Beijing official,Tanna Chong.,18-Jan-11,2011/1/18
1139,"Kissel may have known she would collect life insurance, court hears","Chiu, Austin.",18-Jan-11,2011/1/18
1119,Business,Anonymous.,18-Jan-11,2011/1/18
1138,"Reward public doctors to halt exodus, pioneer says","Lee, Ella.",18-Jan-11,2011/1/18
1128,Surgeon adept at the art of persuasion,Anonymous.,18-Jan-11,2011/1/18
1094,It's all just a matter of business for HK merchants,with Jake van der Kamp jake.vanderkamp@scmp.com.,18-Jan-11,2011/1/18
1154,Son of Bossini tycoon denied court costs,"Chiu, Austin.",18-Jan-11,2011/1/18
1083,Death crash.,Anonymous.,18-Jan-11,2011/1/18
1155,Sound advice to help you plan for your retirement,Anonymous.,18-Jan-11,2011/1/18
1153,Casino revenue from VIP segment up 62pc Macau table income skewed to high-rollers,"Gough, Neil.",18-Jan-11,2011/1/18
1152,ANZ to branch out in India and mainland,"Yiu, Enoch.",18-Jan-11,2011/1/18
1151,Ancient village resists developer,"Simpson, Cheung; Mok, Danny.",18-Jan-11,2011/1/18
1149,Table of contents,Anonymous.,18-Jan-11,2011/1/18
1142,Elections,Anonymous.,18-Jan-11,2011/1/18
1148,In Brief,Anonymous.,18-Jan-11,2011/1/18
1147,Medics warn on the risks from flu,"Yuk-hang, Ng.",18-Jan-11,2011/1/18
1092,"Daughter hammered mother to death Schizophrenic stopped medication, court told","Ng, Maggie.",18-Jan-11,2011/1/18
1145,Deadly explosion.,Anonymous.,18-Jan-11,2011/1/18
1144,Courts,Anonymous.,18-Jan-11,2011/1/18
1143,Debt crisis,Anonymous.,18-Jan-11,2011/1/18
1091,GPS pinpoints answer to illegal waste dumpingGPS pinpoints answer to illegal waste dumping Industry at odds over who pays,"Chi-fai, Cheung.",18-Jan-11,2011/1/18
1093,Four-legged Google's new search mission,"Wong, Martin; Simpson, Cheung.",18-Jan-11,2011/1/18
1137,NEWS SECTION A; scmp.com today; CITY.LIFE.SPORT SECTION C; BUSINESS SECTION B,Anonymous.,18-Jan-11,2011/1/18
1124,More buyers outraged over 'rubbish flats' at The Icon Complaints snowball over missing kitchens and flooring,"Kang-chung, Ng; Chow, Vivienne; Ng, Joyce.",18-Jan-11,2011/1/18
1118,Sales curbs may extend to 'rubbish dump' flats Proposal to rein in sites with unrestricted leases,"Leung, Paggie; Ng, Joyce.",18-Jan-11,2011/1/18
1111,Redevelopment,Anonymous.,18-Jan-11,2011/1/18
1112,Search no more,Anonymous.,18-Jan-11,2011/1/18
1105,"Songs award is fair, open and impartial",Anonymous.,18-Jan-11,2011/1/18
1114,Celebrity basketball players make it a glam slam dunk as the Nike bandwagon rolls on,Anonymous.,18-Jan-11,2011/1/18
1156,"Membership disappointed over delays to scheme More than 80 per cent of respondents back launch of Employee Choice Arrangement, but want greater clarity about fund",Anonymous.,18-Jan-11,2011/1/18
1150,Youngsters taught how to spot and help dementia sufferers,"Wong, Canace.",18-Jan-11,2011/1/18
1141,Tour guiderevamp to goahead despitemass outrage,"Nip, Amy; Wan, Adrian.",18-Jan-11,2011/1/18
1146,Manila mayor snubs HK inquest on hostage crisis,"Raissa Robles in Manila; Tsang, Phyllis; Simpson, Cheung.",18-Jan-11,2011/1/18
1085,Consent scheme sets rules for developers,Anonymous.,18-Jan-11,2011/1/18
1090,Illegal structures pose almost impossible task,Anonymous.,18-Jan-11,2011/1/18
1136,Earnings rise 38pc at state-owned companies,"Ng, Eric.",18-Jan-11,2011/1/18
1088,Levy rise.,Anonymous.,18-Jan-11,2011/1/18
1087,Obstacle course Greg Torode,greg.torode@scmp.com.,18-Jan-11,2011/1/18
1086,China Mobile to step up 4G deployment moves,"Perez, Bien.",18-Jan-11,2011/1/18
1084,Hu's US embrace part of bid to polish legacy,Analysis Cary Huang in Beijing.,18-Jan-11,2011/1/18
1110,Let the good times roll.,Anonymous.,18-Jan-11,2011/1/18
1109,Property,Anonymous.,18-Jan-11,2011/1/18
1089,Chubby Chapman.,Anonymous.,18-Jan-11,2011/1/18
1107,"The yuan is not the problem, but it is part of the solution",Anonymous.,18-Jan-11,2011/1/18
1108,Potent styles.,Anonymous.,18-Jan-11,2011/1/18
1129,Events,Anonymous.,18-Jan-11,2011/1/18
1116,Shanghai'sDisney 'mustavoid pitfallsof HK park',Will Clem in Shanghai.,18-Jan-11,2011/1/18
1115,Inflation-hit manufacturers brace for new round of hefty pay rises,Mimi Lau in Guangzhou; He Huifeng in Shenzhen.,18-Jan-11,2011/1/18
1095,"Learning lessons from catastrophe UN aid chief homes in on HK elite for funds Hong Kong born and bred, UN official Catherine Bragg is back to spread the message that with the mounting toll of global disasters, every little bit of humanitarian aid helps",Greg Torode chief Asia Correspondent.,18-Jan-11,2011/1/18
