,title,byline,dates,datetime
1717,"Life on Mars a no-go, says former Nasa researcher","Tsang, Emily.",07 Feb 2014,2014-02-07
1714,"HK$100,000 bid to get maid to drop assault claim: police","Lo, Clifford.",07 Feb 2014,2014-02-07
1751,Per-suede us,Per-suede.,07 Feb 2014,2014-02-07
1736,How the Post obtained its data on migrant scheme,"Young, Ian.",07 Feb 2014,2014-02-07
1715,Hongkonger lands a place on Mars missionHongkonger lands a place on Mars mission,"Tsang, Emily.",07 Feb 2014,2014-02-07
1744,FromtheEditor,,07 Feb 2014,2014-02-07
1752,Staying focused,"Lam, Joanne.",07 Feb 2014,2014-02-07
1762,"Designed to thrill OVERHEARD Now that all the celebrities are wearing the latest designer looks straight from the runway, this party is just as fabulous offstage.","Chen, Vivian.",07 Feb 2014,2014-02-07
1754,"Relax responsibly Eva Malmstrm, co-founder and creative director of Soneva resorts, blends luxury with sustainability","Tsang, Jacqueline.",07 Feb 2014,2014-02-07
1735,"Chinese community in fear after US killings Family-of-four, including two young children, slain in their Houston house","Li, Amy; Keira Lu Huang.",07 Feb 2014,2014-02-07
1737,"Questions over migrant scheme Canada's millionaire investor programme was so popular that it had to be frozen, but critics doubt the value of cash-for-citizenship","Young, Ian.",07 Feb 2014,2014-02-07
1738,[ Costly smoke. ],,07 Feb 2014,2014-02-07
1718,Minister urges unity as Kuk mulls party,"Cheung, Tony.",07 Feb 2014,2014-02-07
1740,Compromise needed in chief executive nomination process,,07 Feb 2014,2014-02-07
1723,"'A few tweaks' could cut power use Buildings can reduce consumption by 30 per cent without a large investment, group says","Kao, Ernest.",07 Feb 2014,2014-02-07
1722,Taiwan to tighten residency rules for Hongkongers Surge in applications prompts rethink of special requirements for residents of city and Macau,"Chung, Lawrence.",07 Feb 2014,2014-02-07
1721,"Risk of bird flu crossing borders has increased Guangxi cases mean more vigilant efforts needed to stop spread, warns UN agency","Tsang, Emily.",07 Feb 2014,2014-02-07
1720,Pan-democrats stand united after protest Camp's moderates warn of the need to pull together after radicals disrupt Occupy Central event and Beijing toughens stance on reform,"Lau, Stuart.",07 Feb 2014,2014-02-07
1739,[ Tung Chung swamped by mainlanders... ],,07 Feb 2014,2014-02-07
1750,Buckle Up,Buckle up.,07 Feb 2014,2014-02-07
1749,Toast to love,,07 Feb 2014,2014-02-07
1691,[ York Chow defended after gay parade attack... ],,07 Feb 2014,2014-02-07
1747,Crystal clear,"Lam, Joanne.",07 Feb 2014,2014-02-07
1746,"Another round please, Monsieur",,07 Feb 2014,2014-02-07
1742,RTHK a victim ofpolitical bickering,,07 Feb 2014,2014-02-07
1692,Aston Martin recall over dodgy pedals Cheap plastic parts from mainland found in three models of the luxury car made since 2007,"Lee, Ada.",07 Feb 2014,2014-02-07
1743,against time An Olympic race,,07 Feb 2014,2014-02-07
1741,More doctors the obvious cure,,07 Feb 2014,2014-02-07
1745,[ Editorial Director Specialist Publications... ],,07 Feb 2014,2014-02-07
1748,Storming the beach,,07 Feb 2014,2014-02-07
236,Lawmakers query SFC hiring spree Cash-rich securities regulator's plan prompts Legco members to ask if it really needs the extra staff or if it just has too much money to spend,"Yiu, Enoch.",08 Feb 2014,2014-02-08
237,"New paper has no link to mainland, owners insist","Chi-fai, Cheung.",08 Feb 2014,2014-02-08
234,Genting joins Landing in 'game changer' Singapore casino operator teams with mainland developer in US$2.2b South Korea gaming resort,"Li, Sandy.",08 Feb 2014,2014-02-08
267,[ Korea adopts name-and-shame tool to boost jobs for mums... ],,08 Feb 2014,2014-02-08
266,[ Double murder arrest... ],,08 Feb 2014,2014-02-08
265,"U.N. loses role in asylum claims Immigration Department acts on court ruling to announce it will be sole judge in refugee cases, but critics voice concern for existing claimants","Lee, Danny.",08 Feb 2014,2014-02-08
264,Medical Council blasted over'woeful' delays Judge condemns failure to deal with doctor's drug use but rejects his contempt of court bid,"Chiu, Austin.",08 Feb 2014,2014-02-08
261,Application for yachting centrerejected Planning board rejects Kerry's application to rezone Ap Lei Chau shipyard site,"Fung, Fanny W Y.",08 Feb 2014,2014-02-08
262,Every dog has its day,,08 Feb 2014,2014-02-08
270,"Can financial news gambit save Shanghai's media? Shanghai United Media Group spearheading 3 billion yuan project, but reporters will need a free hand to create compelling content","Ren, Daniel.",08 Feb 2014,2014-02-08
235,Indoor slopes offer best route Novices and experienced skiers get taste for the real thing,,08 Feb 2014,2014-02-08
268,[ What matters most to Ma [Ying-jeou] now is to leave a legacy after he steps down... ],,08 Feb 2014,2014-02-08
263,Importing workers may get easier Labour Advisory Board considers steps to streamline notoriously slow application process for industries that want to recruit from overseas,"Siu, Phila.",08 Feb 2014,2014-02-08
273,"45,000 rich Chinese eye Vancouver Over 60pc seeking Canadian wealthy investor visa are from China and want to live in British Columbia's main city, data shows","Young, Ian.",08 Feb 2014,2014-02-08
259,Witnesses in jockey's assault case won't testify Prosecution asks court to issue summonses for trio who saw fracas on a chartered bus,"Chan, Thomas.",08 Feb 2014,2014-02-08
278,Recovery continues,"Mullally, John.",08 Feb 2014,2014-02-08
252,Firms wary of hiring princelings amid probes Demand for offspring of influential mainlanders takes a fall amid controversy over employment,Toh Han Shih.,08 Feb 2014,2014-02-08
251,"Finally Beijing's all white again First snow of winter falls in capital after 107 dry days; road and air traffic is affected but residents are happy, seeing it as a good omen","Li, Jing.",08 Feb 2014,2014-02-08
250,Ewe's electrocution leaves man facing jail sentence,"Chan, Thomas.",08 Feb 2014,2014-02-08
249,Battle lines set over Occupy Central Organisers plan official network of supporters amid confusion about campaign and its backers,"Lau, Stuart.",08 Feb 2014,2014-02-08
248,"Anti-fraud move hits China firms US regulator suspends 255 shell companies, including China-related firms, in latest crackdown on 'pump and dump' schemes",Toh Han Shih.,08 Feb 2014,2014-02-08
247,Agent jailed for insurance scam,"Chu, Julie.",08 Feb 2014,2014-02-08
229,[ Woman arrested for slapping helper... ],,08 Feb 2014,2014-02-08
230,Birmingham shares slump after long suspension,"Yu, Jeanny.",08 Feb 2014,2014-02-08
231,Bomb fell in huge early 1945 US raidBomb was part of big raid against Japanese,"Lee, Ada.",08 Feb 2014,2014-02-08
246,Radicals' by-election ploy adds to democrat dilemma Mainstream fears democracy 'referendum' would only risk seats and confuse public,"Lam, Jeffie.",08 Feb 2014,2014-02-08
245,MY TAKE Creativity follows disciplined practice,"Lo, Alex.",08 Feb 2014,2014-02-08
244,Can trade-based seats continue to function? Our four-part series on potential reforms for the 2016 Legco election concludes by looking at how functional constituencies could evolve,"Lau, Stuart.",08 Feb 2014,2014-02-08
243,[ Tasty plans for Harlan Goldstein . ],,08 Feb 2014,2014-02-08
242,"[ NEWS (Section A): Leading the News A3 , Focus A5 , China A5 , China Digest A5 , Asia A6 , World A7-9 , Opinion A10 , Insight A11... ]",,08 Feb 2014,2014-02-08
241,"[ Monday, February 10: Hong Kong Foreign Financial Institutions Association lunch: ""China (Shanghai) pilot free-trade zone"". ]",,08 Feb 2014,2014-02-08
240,[ Best Buy B4... ],,08 Feb 2014,2014-02-08
254,Lenovo counts on co-operation with Google after deal,"Perez, Bien.",08 Feb 2014,2014-02-08
239,"Ship owner 'reserves right' to sue Protesting passengers agree compensation with travel firm over failure to dock in Ha Long Bay, but legal experts warn they could pay a price","Nip, Amy.",08 Feb 2014,2014-02-08
228,[ Shock conviction Case of the electrocuted sheep makes legal history . ],,08 Feb 2014,2014-02-08
227,[ New asylum process Immigration officers take over from UN to vet claimants . ],,08 Feb 2014,2014-02-08
226,[ Ma reshuffle ahead of local elections... ],,08 Feb 2014,2014-02-08
225,[ 'Tubby' Purton Jockey's weighty issue after suspension 'holiday' . ],,08 Feb 2014,2014-02-08
258,"Wary eye on HK$6 bplan for new office Legislators give initial go-ahead to construction of a government complex in Yau Ma Tei, but warn they will be watching for cost overruns","Kang-chung, Ng.",08 Feb 2014,2014-02-08
269,"Beijing to unify urban, rural pension schemes State Council hopes merging the systems will boost social mobility and ease burden young people face caring for parents, analysts say","Zhang, Hong.",08 Feb 2014,2014-02-08
271,Ma names envoy to US as chief security adviser,"Ng, Teddy; Chung, Lawrence.",08 Feb 2014,2014-02-08
272,[ Course can help boost your... ],,08 Feb 2014,2014-02-08
256,Sanya's nudists told to cover up or go to jail,"Zhang, Hong.",08 Feb 2014,2014-02-08
274,"Medicine man Eu Yan Sang CEO Richard Eu is working on the perfect prescription of traditional and modern practices, writes Sandra Lam","Lam, Sandra.",08 Feb 2014,2014-02-08
275,Visa schemeway more popularthan others,,08 Feb 2014,2014-02-08
276,[ Citic Securities land purchase in Shenzhen stirs CLSA... ],,08 Feb 2014,2014-02-08
277,"Shell games hide an ugly side to otherwise legitimate listings The percentage of new issues that smell like shells has doubled in the past two years, thanks to the suspension of listings on the mainland",,08 Feb 2014,2014-02-08
260,"[ Sunday, Ming Pao... ]",,08 Feb 2014,2014-02-08
279,WHAT'S NEXTRiding the clouds,,08 Feb 2014,2014-02-08
281,[ Wheelchair bar. ],,08 Feb 2014,2014-02-08
282,Can Tsang rise to the challenge?,,08 Feb 2014,2014-02-08
283,Manila owes apology for errors that led to hostage crisis deaths,,08 Feb 2014,2014-02-08
284,The secret of using soft power,,08 Feb 2014,2014-02-08
285,perfect storm Battling through a,,08 Feb 2014,2014-02-08
257,"Tuen Mun residentialsites draw 16 bidders Developers not expected to submit aggressive offers, say property analysts","Liu, Yvonne.",08 Feb 2014,2014-02-08
253,Holiday sales grow at slowest pace in decade Spending over Lunar New Year on mainland up just 13.3pc year-on-year amid graft crackdown,"Chiang, Langi.",08 Feb 2014,2014-02-08
255,A nervy nine hours to defuse a beast of a bomb,"Lee, Ada.",08 Feb 2014,2014-02-08
238,"Protesting passengers not bullies, says lawmaker","Nip, Amy.",08 Feb 2014,2014-02-08
280,[ Banyan trees sacrificed to developers... ],,08 Feb 2014,2014-02-08
233,"Fishball lovers launch snack attack Stall refuses to stick to convention when it comes to portions, and customers aren't amused","Lau, Stuart.",08 Feb 2014,2014-02-08
232,Canada proposes major changes tocitizenship rules Longer abode requirement and demand for tax returns may affect thousands of Hongkongers and mainlanders granted permanent residency,"Young, Ian.",08 Feb 2014,2014-02-08
1784,[ Mainland woman held over fake identity card... ],Hong Kong Briefs.,09 Feb 2014,2014-02-09
1777,"[ NEWS : Leading the News P3 , Focus P4 , Hong Kong P5-6 , China P7 , Asia P8 , World P9-10 , Science & Technology P11 , Opinion P12 , Newsmaker P13 , Jake's View P14... ]",,09 Feb 2014,2014-02-09
1787,Regina Ip's party in marriage of convenience,"Fung, Fanny W Y; Tanna Chong.",09 Feb 2014,2014-02-09
1786,"N Korean tours, courtesy of your HK schoolteacher Camping and soccer training offer adventurers an unusual take on the reclusive country","Choi, Christy.",09 Feb 2014,2014-02-09
1783,"[ After rigorous physical and psychometric tests, there are fewer than 100 officers within the Independent Commission Against Corruption who have undergone specialist training in how to handle firearms. ]","Lam, Lana.",09 Feb 2014,2014-02-09
1782,Wanlong ski resort hopes to cash in on 2022 bid,,09 Feb 2014,2014-02-09
1781,"Olympic dream Northern city of Zhangjiakou is bidding with Beijing to host the 2022 Winter Games, building on the capital's 2008 Summer Games success One small city's","Wu, Nan.",09 Feb 2014,2014-02-09
1775,WARSHIP RESCUES BLAZE BOAT NEAR DISPUTED WATERS Swift action by PLA Navy - after Japanese had offered to assist burning Zhejiang fishing boat - seen as sign of its readiness in East China Sea,"Chan, Minnie.",09 Feb 2014,2014-02-09
1789,Firms said to flourish by having women on top,"Lam, Lana.",09 Feb 2014,2014-02-09
1792,Would-be bread thief tries to eat evidence,"Lee, Danny; Tsang, Emily.",09 Feb 2014,2014-02-09
1798,[ I think this is a genuine Bosnian spring. ],,09 Feb 2014,2014-02-09
1793,Delicate manoeuvres of a Russian embrace,"Zhai, Keith.",09 Feb 2014,2014-02-09
1794,Entrepreneur is a mover and maker Founder of Beijing Makerspace unites people who want to make cool stuff,,09 Feb 2014,2014-02-09
1795,Insurance to cover serious illnesses expanded,"Chen, Andrea.",09 Feb 2014,2014-02-09
1796,Taiwan to review limits on students Island to reconsider controversial restrictions on learners from the mainland as talent drain and low birthrate take toll on enrolment,"Chung, Lawrence.",09 Feb 2014,2014-02-09
1797,[ McDonald's in Vietnam is... ],,09 Feb 2014,2014-02-09
1801,[ Standard of doctors must be maintained... ],,09 Feb 2014,2014-02-09
1800,[ On Macau residents complaining about Lunar New Year surge of mainland visitors:... ],,09 Feb 2014,2014-02-09
1772,[ Political parties form a merger of sorts... ],,09 Feb 2014,2014-02-09
1778,"[ The report, ""UN loses role in asylum claims"", published on page C4 on February 8, incorrectly quoted human rights lawyer Robert Tibbo as saying Edward Ubamaka successfully fought a deportation order. ]","Lee, Danny.",09 Feb 2014,2014-02-09
1779,Heung Yee Kuk split over plan to form party,"Fung, Fanny W Y; Tanna Chong.",09 Feb 2014,2014-02-09
1780,Opposition gains ground ahead of local polls,"Chen, Andrea.",09 Feb 2014,2014-02-09
1788,Travel body probes barge claim after cruise protest,"Tsang, Emily.",09 Feb 2014,2014-02-09
1785,Bribe diaries sealed top officer's fate Logbooks detailing the kickbacks taken by the notorious Peter Fitzroy Godber are to go on show as part of anti-corruption body's anniversary,"Lam, Lana.",09 Feb 2014,2014-02-09
