,title,byline,dates,datetime
16937,Transport minister defends late-night news release on HK-Macau bride project,"Leung, Christy.",29 Nov 2015,2015-11-29
16919,"Widow of Macau anti-graft official questions probe into his alleged suicide: Wifeof anti-corruption investigator who allegedly killed himself calls for further inquiries, saying workers under pressure","Carvalho, Raquel.",29 Nov 2015,2015-11-29
16920,"Macau casino scion Lawrence Ho bets big on venture in Vladivostok: Macau casino scion's venture in Russian far east banks on attracting high-rollers from North Asia, betting on first-mover advantage","Oliver, Chris.",29 Nov 2015,2015-11-29
16921,Operation Santa Claus:Charity offers classes to help the intellectually disabled stay healthy and stimulated: Charity offers plenty of practical and stimulating classes to help the intellectually disabled,"Karacs, Sarah.",29 Nov 2015,2015-11-29
16922,Ambitious casino city plan in Russian far east could well pay off,,29 Nov 2015,2015-11-29
16923,GLOBETROTTING charley lanyon,,29 Nov 2015,2015-11-29
16924,Hong Kong parents angry after being barred from meeting to discuss controversial assessment exam: Senior government official pledges to hear more views about controversial assessment exam,"Zhao, Shirley.",29 Nov 2015,2015-11-29
16925,"China's elderly and children warned to stay indoors as hazardous smog levels engulf Beijing and nation's northern areas: Capital's air-quality index, including hazardous PM2.5 particles hits 457 - deemed 'serious' - and danger set to continue until Wednesday",He Huifeng.,29 Nov 2015,2015-11-29
16926,who said it?,,29 Nov 2015,2015-11-29
16938,"Having lost lives, China must boost its role in fighting global terrorism - politically and militarily",,29 Nov 2015,2015-11-29
16927,HOW THEY SEE IT: Turkey's downing of a Russian fighter plane,,29 Nov 2015,2015-11-29
16929,Gao Yu,,29 Nov 2015,2015-11-29
16930,Albert Ho Chun-yan,,29 Nov 2015,2015-11-29
16931,"Great view, good music and fun for all",,29 Nov 2015,2015-11-29
16932,"China's PLA reforms will see many political posts go as part of 300,000 cut in non-combat personnel by 2017: Cut of 300,000 largely non-combat staff by 2017 will leave military with two million personnel","Chan, Minnie; Liu, Zhen.",29 Nov 2015,2015-11-29
16933,'Stay inside' smog alert in Beijing,,29 Nov 2015,2015-11-29
16934,Terror fears stalk HK French film fest: Documentary on Charlie Hebdo killings prompts 'specific measures' after Paris attacks but the festival organisers say the show must go on,"Chow, Vivienne; Carvalho, Raquel.",29 Nov 2015,2015-11-29
16935,Hong Kong chief secretary launches 'Future Stars' programme,"Cheung, Elizabeth.",29 Nov 2015,2015-11-29
16936,Rio Dolce disaster: Anger turns to rage over 'Brazilian Fukushima': Indigenous Krenak people blockaded mining company's railway after dam released waste,"Araujo, Heriberto.",29 Nov 2015,2015-11-29
16928,Foreign Correspondents' Club drops annual Charity Ball: Decisionby the Foreign Correspondents' Club to quit organising the annual event ends 14-year formal support for Po Leung Kuk,"Cheung, Elizabeth.",29 Nov 2015,2015-11-29
17133,"How data can strengthen the fight to end violence against women: Yoriko Yasukawa and Henrica Jansen say governments need accurate information for policies to protect women, and eventually root out a problem that plagues societies",,30 Nov 2015,2015-11-30
17134,"In global fight to slow climate change, Hong Kong is proving to be a laggard: Wendell Chan says set against efforts by others to cut carbon emissions and promote renewable energy, Hong Kong is barely doing enough",,30 Nov 2015,2015-11-30
17090,"Mixed afternoon for Purton but all smiles at the end: Australian jockey rides a handful of winners, but also incurs a three-day suspension and a fine","Aitken, Alan.",30 Nov 2015,2015-11-30
17100,"District Council election results shatter myth of political apathy in Hong Kong: Alice W u says both the voter turnout and the winners' roll show clearly that Hongkongers care about how politics is conducted, and did not overreact to sloganeering and divisive tactics",,30 Nov 2015,2015-11-30
17099,Banning ivory trade is only one of many actions China can take to save Africa's wildlife: Christopher Lee says it's about time that conservation issues got on the agenda of the China-Africa forum,,30 Nov 2015,2015-11-30
17097,Much ado about nothing: Fears overblown about immigration clearance for high-speed rail linking Hong Kong to Guangzhou,,30 Nov 2015,2015-11-30
17096,Costa cools his heels as Blues drop points: Tottenham hold Chelsea to goalless draw as Mourinho opts to rest his 'out-of-form' striker amid signs of discontent in the camp,Agence France-Presse.,30 Nov 2015,2015-11-30
17095,Kane scores in record 19th straight game,,30 Nov 2015,2015-11-30
17094,"Japan Cup runners unlikely to push on to Vase: Erupt, Trip To Paris and Ito all expected to come out of HKIR today after loss to Shonan Pandora","Hawkins, Andrew.",30 Nov 2015,2015-11-30
17093,"Zac Purton, Gerald Mosse join long list of riders with bans",,30 Nov 2015,2015-11-30
17092,"With Moreira away, Teetan comes out to play","Aitken, Alan.",30 Nov 2015,2015-11-30
17091,Shock 'victory' for Cruz and Ng in Chevalier Cup,"Aitken, Alan.",30 Nov 2015,2015-11-30
17089,"Fabulous day for So as One makes it three in a row: Promising four-year-old leads all the way for another win by a big space, this time with Zac Purton riding, as his trainer racks up an easy treble","Cox, Michael.",30 Nov 2015,2015-11-30
17088,Almond Lee begins slow march towards mandatory benchmark,,30 Nov 2015,2015-11-30
17087,"'Stage fright' for straight course winner, but Wong the difference",,30 Nov 2015,2015-11-30
17086,What Goes Around Goes Around,,30 Nov 2015,2015-11-30
17085,The Planner,,30 Nov 2015,2015-11-30
17084,By the Sea (III),,30 Nov 2015,2015-11-30
17083,Hong Kong maternity wear gets hip,"Pinto, Alba.",30 Nov 2015,2015-11-30
17082,The latest health news,"Wang, Jeanette.",30 Nov 2015,2015-11-30
17081,How seaweed can help in the fight against cardiovascular disease,"Wang, Jeanette.",30 Nov 2015,2015-11-30
17080,"Hong Kong plays catch-up on cloud computing: Hong Kong is making headway in a technology that is changing how business is done around the world, writes Jamie Carter","Carter, Jamie.",30 Nov 2015,2015-11-30
17079,VIPs get the party rocking at launch ceremony,"Chan, Keith.",30 Nov 2015,2015-11-30
17078,Happy-hour offers at 14 designated restaurants and bars in Lan Kwai Fong for UnionPay Cardholders,"Chan, Keith.",30 Nov 2015,2015-11-30
17077,"Reclusive Victor So stays quiet on the Urban Renewal Authority's U-turn over subsidised flats for single Hongkongers: Victor So may prefer to avoid the spotlight, but many critics say the public deserves answers over a policy reversal for single buyer subsidies","Lee, Eddie.",30 Nov 2015,2015-11-30
17076,More Hong Kong firms seek ICAC advice on graft as they head for lucrative mainland China market: Graft agency says its hands are tied on mainland but warns companies to 'uphold their integrity',"Leung, Christy.",30 Nov 2015,2015-11-30
17075,Operation Santa Claus: Hong Kong Justice Centre helps traumatised asylum seekers: The Justice Centre is providing legal and psychological support for hundreds of asylum seekers,"Yau, Cannix.",30 Nov 2015,2015-11-30
17074,Hong Kong's young 'Davids' can learn from Aung San Suu Kyi the value of an open mind: Election victors must keep an open mind and learn that bargaining is not a dirty word,"Tam, Tammy.",30 Nov 2015,2015-11-30
17073,CONTACT US,,30 Nov 2015,2015-11-30
17072,"Luxury goods down but not out with another 100m consumers in waiting: China's rich now account for almost one third of global luxury spending, and it is likely HK will prosper from their affluence for years to come","Dodwell, David.",30 Nov 2015,2015-11-30
17071,World of differences in way of climate pact: Financing is the big sticking point as state leaders gather in the French capital to throw their political weight behind efforts to reach a deal,"Li, Jing.",30 Nov 2015,2015-11-30
17070,"After 13 years, China's home-grown Comac ARJ21 passenger jet enters commercial service: The first of 30 Comac ARJ21 planes delivered to Chengdu Airlines amid nationalistic fervour","Jiang, Sijia.",30 Nov 2015,2015-11-30
17101,"Hong Kong doctors urged to use new trade deal to cash in on two-child policy: Beijing's two-child policy and latest trade pact will create openings across the border, but red tape is just one of the pitfalls for medics eyeing a move","Yau, Cannix.",30 Nov 2015,2015-11-30
17102,Xi's Marxism call 'designed to shape his legacy',,30 Nov 2015,2015-11-30
17098,Praise for late Chinese president Hu Yaobang a sign that reforms will stay on right track,,30 Nov 2015,2015-11-30
17104,March calls for targets on emissions for 2030,,30 Nov 2015,2015-11-30
17132,"Worried over HKU council's next steps, alumni vote again and restate concerns over Arthur Li: Extraordinary meeting offers motions meant to influence governing body","Lam, Jeffie.",30 Nov 2015,2015-11-30
17131,"Hong Kong's TSA exam marks should be simple pass or fail to lower the stakes for pupils, ex-official says","Cheung, Tony; Cheung, Gary.",30 Nov 2015,2015-11-30
17130,"Hong Kong parents, teachers and pupils grill officials over exam pressure","Kao, Ernest.",30 Nov 2015,2015-11-30
17129,Boy racer,"Ng, Naomi.",30 Nov 2015,2015-11-30
17128,"We can't fix everything with the internet: The internet is essential, but is Alibaba overestimating its importance for filmmaking?",,30 Nov 2015,2015-11-30
17127,"E-payments surge as Chinese cheque out of banks: Digital transactions growing rapidly to replace the use of bills and cheques, posing real threat to traditional banks as customers bypass them","Mak, Liz.",30 Nov 2015,2015-11-30
17126,Right expertise holds key to exploration success,,30 Nov 2015,2015-11-30
17125,"China seen holding off LNG deliveries amid glut and high-cost domestic output: Despitea glut in domestic natural gas supply, China is unlikely to default on contracted imports","Ng, Eric.",30 Nov 2015,2015-11-30
17124,"Dark pools declared off limits to retail investors: Tighter regulations starting Tuesday will ban retail investors from the 15 dark pools in the city, with disclosure risks cited by SFC as key reason","Yiu, Enoch.",30 Nov 2015,2015-11-30
17103,"Hong Kong breastfeeding campaign seeks greater public acceptance and more space to do it: Non-profit praises its nutritional benefits, but says public attitudes and space still fall short","Ng, Naomi.",30 Nov 2015,2015-11-30
17122,results,,30 Nov 2015,2015-11-30
17121,events,,30 Nov 2015,2015-11-30
17120,Chart of the day:,,30 Nov 2015,2015-11-30
17119,Yuan expected to get low SDR weighting: Mainland unit likely to be included in basket after IMF chief's backing,"Yang, Jing.",30 Nov 2015,2015-11-30
17118,North Korean market attracts China's Spring Airlines,"Jiang, Sijia.",30 Nov 2015,2015-11-30
17123,"China executives' fear of fraud is world's highest: Kroll study finds 73pc of China-based executives are affected by fraud, while 81pc are worried by theft of corporate information","Yiu, Enoch.",30 Nov 2015,2015-11-30
17116,Vice mayor's grand schemes spell his ruin,,30 Nov 2015,2015-11-30
17105,"Hong Kong's housing conundrum: Small-house policy, not indigenous villagers, the real problem","Lo, Alex.",30 Nov 2015,2015-11-30
17106,"China Rendez-Vous boat show in push to make yachting 'cool' among China's super rich: It's still an unfamiliar pastime for the mainland's super-rich, but Hainan expo is set to change that","Sun, Celine.",30 Nov 2015,2015-11-30
17117,Hong Kong homebuyers shrug off pending US rate rise to snap up Yuen Long flats: More than 80 per cent of flats at Cheung Kong's Yuen Long project snapped up as agents see the market increasingly driven by end users,"Xie, Yu.",30 Nov 2015,2015-11-30
17108,Myanmar military must accept Aung San Suu Kyi has mandate for reform says her top legal adviser,"Siu, Phila.",30 Nov 2015,2015-11-30
17109,Myanmar's democracy icon Aung San Suu Kyi inspires refugees to return home: Pan Pwint and her family fled Myanmar in fear for Thailand. Now they have faith in a bright future,"Siu, Phila.",30 Nov 2015,2015-11-30
17110,"Reforms are coming for foreign firms in Myanmar, Aung San Suu Kyi's legal adviser says: Election winner is 'determined to make life easier for foreign investors'","Siu, Phila.",30 Nov 2015,2015-11-30
17107,"Hong Kong's rival camps should stop squabbling and create harmony, says former financial secretary Antony Leung: Antony Leung urges government and rival camps to set aside differences and strive to achieve Beijing's wish of creating a harmonious Hong Kong","Cheung, Tony; Cheung, Gary.",30 Nov 2015,2015-11-30
